feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,class_label
0.6263763308525085,0.473378449678421,-0.20217330753803253,0.6322107911109924,0.46595391631126404,-0.19668547809123993,0.6333997249603271,0.46575480699539185,-0.1966978758573532,0.6351101398468018,0.4664682447910309,-0.19675716757774353,0.6274126172065735,0.46539291739463806,-0.1997857689857483,0.6249178051948547,0.4649941623210907,-0.1998513638973236,0.6240336298942566,0.4647105932235718,-0.19992300868034363,0.634886622428894,0.46755877137184143,-0.14133287966251373,0.6210587620735168,0.4655338525772095,-0.15592825412750244,0.6270473003387451,0.47982674837112427,-0.17895200848579407,0.6215845942497253,0.4784383773803711,-0.1834944486618042,0.6426103711128235,0.4993674159049988,-0.11410100758075714,0.5931746959686279,0.496184766292572,-0.09153515845537186,0.650022566318512,0.5580346584320068,-0.12911467254161835,0.5816748142242432,0.542120635509491,-0.09557826817035675,0.624720573425293,0.5515940189361572,-0.1856692135334015,0.5784093141555786,0.5611115097999573,-0.15800726413726807,0.6175147294998169,0.5531495809555054,-0.20152068138122559,0.5750343799591064,0.5685095191001892,-0.16862665116786957,0.6169118285179138,0.5441282987594604,-0.20302852988243103,0.5764631032943726,0.5640555024147034,-0.18350283801555634,0.6176656484603882,0.5443867444992065,-0.1874832808971405,0.5788644552230835,0.562145471572876,-0.16469858586788177,0.6296237111091614,0.5943769812583923,-0.018342209979891777,0.6010756492614746,0.5884009003639221,0.018241142854094505,0.6444226503372192,0.5788257122039795,-0.12569065392017365,0.552141547203064,0.5592403411865234,-0.05544113367795944,0.6098412275314331,0.5962658524513245,-0.008917124941945076,0.5580444931983948,0.5947943329811096,-0.002615413162857294,0.6065680980682373,0.5979028344154358,0.004084917716681957,0.56136554479599,0.6027917265892029,0.002594520803540945,0.5937971472740173,0.601831316947937,-0.016455719247460365,0.5452396273612976,0.6050747632980347,-0.024394478648900986,0.0
0.6295663118362427,0.473876029253006,0.02289211004972458,0.6342759728431702,0.466122031211853,0.03783891350030899,0.6357743740081787,0.46613356471061707,0.03780949488282204,0.6373611688613892,0.4667215943336487,0.03774135932326317,0.6286092400550842,0.46493056416511536,0.026617880910634995,0.6252447366714478,0.4640268385410309,0.026586424559354782,0.6242455244064331,0.4632944166660309,0.026523346081376076,0.6353369355201721,0.46741217374801636,0.10106603801250458,0.6214069724082947,0.463390052318573,0.04840436577796936,0.6288713812828064,0.48051702976226807,0.046113308519124985,0.6231715083122253,0.4784996807575226,0.030674969777464867,0.6433018445968628,0.4981457591056824,0.10809792578220367,0.590867280960083,0.49488887190818787,0.04835943132638931,0.6675685048103333,0.51592618227005,0.0728573426604271,0.578134298324585,0.5415003299713135,-0.015375825576484203,0.6924635767936707,0.4698784649372101,0.015904877334833145,0.5821839570999146,0.552790105342865,-0.09610781818628311,0.7158809900283813,0.4533916115760803,0.007486333139240742,0.5781907439231873,0.5595349669456482,-0.10316749662160873,0.7180098295211792,0.45204341411590576,0.007416191510856152,0.5821909308433533,0.5529247522354126,-0.10718412697315216,0.7139784097671509,0.45515909790992737,0.01304771937429905,0.5848551392555237,0.5513254404067993,-0.09813223779201508,0.6301082372665405,0.5923609137535095,-0.0002255510480608791,0.5980631709098816,0.5853050351142883,4.30144282290712e-05,0.6564412713050842,0.5715215802192688,-0.12447725236415863,0.5690654516220093,0.5629154443740845,-0.13591615855693817,0.6208229064941406,0.6197942495346069,-0.07366608828306198,0.5600401163101196,0.6040032505989075,-0.06712999939918518,0.6140618324279785,0.6266834735870361,-0.06841812282800674,0.5600140690803528,0.6110278964042664,-0.0588853545486927,0.6131221055984497,0.6342335939407349,-0.10306595265865326,0.554969847202301,0.6172913312911987,-0.08761023730039597,0.0
0.6302096843719482,0.4694029688835144,-0.1558857411146164,0.6335521936416626,0.4633731245994568,-0.14953410625457764,0.634946346282959,0.4639431834220886,-0.14953812956809998,0.6363610029220581,0.4647670090198517,-0.14960601925849915,0.6286908388137817,0.46127378940582275,-0.15398672223091125,0.6261134743690491,0.4603588283061981,-0.15406474471092224,0.6246174573898315,0.4595075249671936,-0.15413802862167358,0.6347200274467468,0.46725499629974365,-0.09237991273403168,0.6219335794448853,0.4622531831264496,-0.11668790876865387,0.6278980374336243,0.47644683718681335,-0.13382473587989807,0.6231698393821716,0.4748597741127014,-0.14028367400169373,0.6394213438034058,0.4998157322406769,-0.007641142699867487,0.593933641910553,0.4938834607601166,-0.06962154805660248,0.6469939947128296,0.5464755296707153,-0.0631055235862732,0.5795336961746216,0.53992760181427,-0.08538122475147247,0.6209610104560852,0.5352569222450256,-0.08677493780851364,0.5815302133560181,0.552897036075592,-0.14530649781227112,0.6125724911689758,0.5353891253471375,-0.09628323465585709,0.5791578888893127,0.5607083439826965,-0.1554931402206421,0.612306535243988,0.5271173119544983,-0.0940723568201065,0.5823043584823608,0.5546101331710815,-0.167795330286026,0.6138674020767212,0.5280693769454956,-0.08553154021501541,0.5841295123100281,0.5526999831199646,-0.1505400538444519,0.6278330087661743,0.5978254079818726,-0.02029968425631523,0.600641131401062,0.587373673915863,0.020257622003555298,0.6205341219902039,0.5888838171958923,-0.1236201748251915,0.5447512865066528,0.5621472597122192,-0.0729135274887085,0.5889171957969666,0.6329623460769653,-0.043244101107120514,0.48362231254577637,0.5899132490158081,-0.058765482157468796,0.5862724184989929,0.638403058052063,-0.03500693291425705,0.48243826627731323,0.601272463798523,-0.05876551941037178,0.572003960609436,0.6447182297706604,-0.07083369791507721,0.4708176553249359,0.573695957660675,-0.09944778680801392,0.0
0.622622549533844,0.4696001708507538,-0.11385317146778107,0.6265721321105957,0.46388480067253113,-0.11550386995077133,0.6280888915061951,0.4645349681377411,-0.11550834029912949,0.633502721786499,0.46609383821487427,-0.11554229259490967,0.6228784322738647,0.4616676867008209,-0.11095403134822845,0.6213666796684265,0.4607448875904083,-0.11099325120449066,0.6200867891311646,0.45980706810951233,-0.1110607385635376,0.6332036256790161,0.4681682288646698,-0.09106166660785675,0.6195582747459412,0.46296441555023193,-0.07255297899246216,0.6250524520874023,0.47892463207244873,-0.10247937589883804,0.6188816428184509,0.47538402676582336,-0.09724761545658112,0.6396962404251099,0.503889262676239,-0.05501527339220047,0.5998983979225159,0.4964900016784668,-0.011711168102920055,0.6394377946853638,0.5595882534980774,-0.06607486307621002,0.5861563682556152,0.543847918510437,-0.014902261085808277,0.5953069925308228,0.5603877902030945,-0.11704494059085846,0.5830234885215759,0.5532547831535339,-0.0905703753232956,0.5909955501556396,0.5608462691307068,-0.1291457712650299,0.5806924104690552,0.5620319843292236,-0.1042294129729271,0.5886680483818054,0.5522410869598389,-0.13122975826263428,0.5831531882286072,0.5565741062164307,-0.11706054210662842,0.591805100440979,0.5499703288078308,-0.11709718406200409,0.5849401354789734,0.5544297695159912,-0.0977364331483841,0.6299043297767639,0.610507071018219,-0.040062315762043,0.6025760173797607,0.6023191809654236,0.039986565709114075,0.5954734683036804,0.5808936357498169,-0.10464517772197723,0.560177206993103,0.5643756985664368,0.017233137041330338,0.5894283652305603,0.6299079656600952,-0.005458291154354811,0.5045214891433716,0.620100736618042,0.034562524408102036,0.5930009484291077,0.6390852332115173,0.007085501216351986,0.5492644906044006,0.6294631958007812,0.036637913435697556,0.5716661214828491,0.6412526369094849,0.006291847676038742,0.5346532464027405,0.6329838037490845,0.024579022079706192,0.0
0.6255004405975342,0.4684845209121704,-0.04627464711666107,0.6295837163925171,0.4636121392250061,-0.04123363643884659,0.6312407851219177,0.464395672082901,-0.041256241500377655,0.6346728801727295,0.4658719599246979,-0.0413321778178215,0.6251810789108276,0.46130090951919556,-0.036542393267154694,0.6233779191970825,0.46049875020980835,-0.036557260900735855,0.6217129826545715,0.4597174823284149,-0.03656847029924393,0.6335396766662598,0.4681170880794525,-0.011140989139676094,0.6219583749771118,0.46303558349609375,0.009681610390543938,0.627076268196106,0.47820237278938293,-0.03580174595117569,0.6209956407546997,0.47478368878364563,-0.029900506138801575,0.6415942907333374,0.5063155293464661,-0.020464574918150902,0.5993000268936157,0.5034947991371155,0.049301642924547195,0.684811532497406,0.5201322436332703,-0.07214760035276413,0.5740177631378174,0.5435530543327332,0.02579442597925663,0.7207084894180298,0.46103015542030334,-0.10802564769983292,0.5640594959259033,0.5542764663696289,-0.0575990155339241,0.7261489033699036,0.4557662308216095,-0.11738642305135727,0.5612260699272156,0.5627057552337646,-0.05819151923060417,0.7284840941429138,0.4538556635379791,-0.1198132261633873,0.5629073977470398,0.5576156973838806,-0.07083678990602493,0.7256444096565247,0.4570818543434143,-0.11088670790195465,0.5644112825393677,0.5552675724029541,-0.06443467736244202,0.6317546963691711,0.6149547696113586,-0.03901764750480652,0.6042194962501526,0.6063738465309143,0.038857147097587585,0.6240726709365845,0.5861909985542297,-0.10263051092624664,0.5574766397476196,0.5641737580299377,0.01517116092145443,0.5920795798301697,0.6339473724365234,-0.04015684500336647,0.5140541195869446,0.6096614599227905,0.016109872609376907,0.5895534753799438,0.6421921849250793,-0.03338778391480446,0.5146535634994507,0.6198175549507141,0.03204505145549774,0.5759903192520142,0.6406623721122742,-0.0598069429397583,0.49273204803466797,0.6170026063919067,-0.009463359601795673,0.0
0.625085711479187,0.46343907713890076,-0.09643414616584778,0.6293511390686035,0.45946550369262695,-0.09178029000759125,0.6310099363327026,0.46054381132125854,-0.0917830541729927,0.6332510113716125,0.4618797302246094,-0.0918300449848175,0.6253021955490112,0.45713314414024353,-0.08670978993177414,0.6237627863883972,0.45657187700271606,-0.08675108850002289,0.6222584247589111,0.45604902505874634,-0.08675681054592133,0.6339104175567627,0.4673102796077728,-0.06256602704524994,0.6220295429229736,0.4628581702709198,-0.03954174369573593,0.6260806322097778,0.47442343831062317,-0.08609701693058014,0.6204609274864197,0.4713793694972992,-0.07953858375549316,0.6438864469528198,0.5101838707923889,-0.06139291450381279,0.5957745909690857,0.5066074132919312,0.0033902241848409176,0.6883626580238342,0.510875940322876,-0.11873127520084381,0.5698525309562683,0.5433439016342163,0.006795411463826895,0.7261736989021301,0.4563896059989929,-0.1525305211544037,0.5615776181221008,0.5563685894012451,-0.022088786587119102,0.7327593564987183,0.44833076000213623,-0.16060730814933777,0.5598543882369995,0.5651358366012573,-0.01196728739887476,0.7334414124488831,0.4476182162761688,-0.16259971261024475,0.5623791813850403,0.5603876709938049,-0.025372108444571495,0.7316568493843079,0.4505721926689148,-0.15585626661777496,0.5635830163955688,0.5582455992698669,-0.02713431790471077,0.6293932795524597,0.6198262572288513,-0.049618639051914215,0.6043558120727539,0.6071434020996094,0.04953397810459137,0.593176007270813,0.5963178277015686,-0.10889045149087906,0.5494144558906555,0.564000129699707,0.0002639129525050521,0.5599328279495239,0.6420114040374756,-0.08217214047908783,0.4793613851070404,0.5799703001976013,-0.008083043619990349,0.5574697256088257,0.6528152823448181,-0.07991960644721985,0.4710872769355774,0.5952600240707397,-0.01105734147131443,0.5444693565368652,0.6394476294517517,-0.12394602596759796,0.45134466886520386,0.5504904389381409,-0.05351809412240982,0.0
0.6263453960418701,0.4670991599559784,-0.10994614660739899,0.6302419900894165,0.4616867005825043,-0.1030697375535965,0.6318004727363586,0.4625340700149536,-0.10310441255569458,0.6336344480514526,0.46345794200897217,-0.10317820310592651,0.6260668039321899,0.45977726578712463,-0.10363099724054337,0.6244338154792786,0.45741474628448486,-0.10365565121173859,0.6224666237831116,0.4563342034816742,-0.1036762148141861,0.6336792707443237,0.46824902296066284,-0.05674845725297928,0.6220977902412415,0.46369144320487976,-0.0610160306096077,0.6273990869522095,0.4776320159435272,-0.09231781959533691,0.6213405132293701,0.4753114581108093,-0.09366470575332642,0.645002007484436,0.5072779059410095,-0.051028259098529816,0.5960483551025391,0.5079563856124878,-0.01456395722925663,0.6877715587615967,0.5092943906784058,-0.09444380551576614,0.5721105337142944,0.5474120378494263,-0.03416027873754501,0.7252596616744995,0.45847174525260925,-0.14889025688171387,0.5673705339431763,0.5631832480430603,-0.0998857393860817,0.7324109673500061,0.44923797249794006,-0.15597982704639435,0.5654445886611938,0.5715308785438538,-0.09492161870002747,0.7342308759689331,0.44845741987228394,-0.16019180417060852,0.5681604146957397,0.5660563707351685,-0.10906796157360077,0.7316745519638062,0.45317649841308594,-0.15079237520694733,0.5694994926452637,0.5642626881599426,-0.1043674498796463,0.6307271122932434,0.6202272772789001,-0.0404307059943676,0.6051011085510254,0.6131541132926941,0.04038696736097336,0.5942441821098328,0.5987145900726318,-0.07683038711547852,0.5604242086410522,0.5995413064956665,0.043959781527519226,0.5849419832229614,0.6567476391792297,0.030206849798560143,0.5591762661933899,0.646865963935852,0.1277334839105606,0.5834969282150269,0.6684983372688293,0.041079409420490265,0.565034806728363,0.6554057598114014,0.13597606122493744,0.5717142820358276,0.6659775376319885,0.012728633359074593,0.5397034883499146,0.6595037579536438,0.10604965686798096,0.0
0.6241881251335144,0.4772231876850128,-0.10910367965698242,0.6262869238853455,0.47055768966674805,-0.10823210328817368,0.6273125410079956,0.470861554145813,-0.10824288427829742,0.628362774848938,0.47117456793785095,-0.10829459130764008,0.6233901977539062,0.46962013840675354,-0.1097760796546936,0.6220967173576355,0.46886998414993286,-0.10981258004903793,0.620667040348053,0.4682635962963104,-0.10985936224460602,0.6283016204833984,0.47432079911231995,-0.07661864906549454,0.6222554445266724,0.46754133701324463,-0.08221068233251572,0.624802827835083,0.48544490337371826,-0.0959143415093422,0.6205044388771057,0.48428183794021606,-0.09860821068286896,0.6347713470458984,0.508380651473999,-0.0629204511642456,0.6025804281234741,0.509454071521759,-0.03353418409824371,0.6497204303741455,0.5355359315872192,-0.06267892569303513,0.5891054272651672,0.5496522188186646,-0.051924966275691986,0.64275062084198,0.5120225548744202,-0.0721716433763504,0.5885769128799438,0.5571908950805664,-0.10712164640426636,0.6402921676635742,0.5079229474067688,-0.0821177065372467,0.5875316858291626,0.5612565875053406,-0.11701587587594986,0.6395848393440247,0.5019220113754272,-0.08419428765773773,0.5886449217796326,0.555988609790802,-0.12738026678562164,0.6398009061813354,0.5046249628067017,-0.07309947162866592,0.5893334746360779,0.5554120540618896,-0.11223169416189194,0.627585768699646,0.6204726099967957,-0.03431583195924759,0.6084449291229248,0.615013062953949,0.03417826443910599,0.6036847829818726,0.5961055159568787,-0.05536605790257454,0.5744994878768921,0.5931404232978821,0.04097510129213333,0.5876110792160034,0.6442961096763611,0.038677878677845,0.5781739950180054,0.6436365842819214,0.09662990272045135,0.5879008769989014,0.6540118455886841,0.04891494661569595,0.5819844007492065,0.6525865197181702,0.10220257937908173,0.5730106234550476,0.6488366723060608,0.03573041781783104,0.5667120218276978,0.6529016494750977,0.08551972359418869,0.0
0.6248396635055542,0.477316677570343,-0.11047424376010895,0.6266549229621887,0.46998330950737,-0.10734228789806366,0.6279069185256958,0.470223993062973,-0.10732553899288177,0.6291887760162354,0.4705137014389038,-0.10735318809747696,0.6230625510215759,0.4690704941749573,-0.11055169999599457,0.6214984059333801,0.4684382379055023,-0.11060180515050888,0.6207600831985474,0.4678081274032593,-0.11065874993801117,0.62997967004776,0.4742199182510376,-0.0665944293141365,0.6217831969261169,0.46774959564208984,-0.08184869587421417,0.6259319186210632,0.4847651720046997,-0.09318263828754425,0.621171772480011,0.4831938147544861,-0.09790580719709396,0.6380294561386108,0.5067664980888367,-0.04773963615298271,0.6011228561401367,0.5088187456130981,-0.03691288083791733,0.6536234617233276,0.5308778882026672,-0.04725507274270058,0.5802866220474243,0.5400100946426392,-0.05775728076696396,0.6436160802841187,0.5090125799179077,-0.06280037015676498,0.5881837010383606,0.5535376071929932,-0.11098688840866089,0.6404367089271545,0.5063920617103577,-0.07013573497533798,0.5854882001876831,0.5613123178482056,-0.12191213667392731,0.6388140916824341,0.5004169940948486,-0.06746677309274673,0.5864735841751099,0.5564271807670593,-0.1347760260105133,0.6391698122024536,0.5026759505271912,-0.06193694472312927,0.5877830386161804,0.5549771189689636,-0.11646987497806549,0.6286271214485168,0.6169041395187378,-0.027667978778481483,0.6063205003738403,0.6094345450401306,0.02755618654191494,0.614008367061615,0.5928263068199158,-0.06623081862926483,0.5555238127708435,0.5589624643325806,-0.03686925023794174,0.5887928605079651,0.6389588117599487,-0.02029886096715927,0.5101993083953857,0.6045347452163696,-0.0334557369351387,0.586190938949585,0.6473549604415894,-0.014327051118016243,0.5077700018882751,0.6199466586112976,-0.033769648522138596,0.5756692886352539,0.646017849445343,-0.046164799481630325,0.48558568954467773,0.599290668964386,-0.06795018166303635,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6296764016151428,0.47892966866493225,0.36997124552726746,0.6252872347831726,0.4749651849269867,0.3527061939239502,0.6228563785552979,0.4771503508090973,0.35269880294799805,0.6212664246559143,0.47839081287384033,0.35265061259269714,0.630734384059906,0.469624787569046,0.36112141609191895,0.632360577583313,0.4678214490413666,0.36112624406814575,0.6337203979492188,0.46629437804222107,0.36113595962524414,0.6215837001800537,0.4791684150695801,0.26496782898902893,0.6378514766693115,0.4663518965244293,0.30579185485839844,0.6291863322257996,0.4847376048564911,0.3393309712409973,0.6350870132446289,0.4788374900817871,0.35079827904701233,0.6181510090827942,0.5205714702606201,0.15956535935401917,0.6690049171447754,0.47370752692222595,0.25271210074424744,0.6084737777709961,0.5661595463752747,0.10534079372882843,0.7078869342803955,0.5033883452415466,0.22649197280406952,0.6086388230323792,0.5914775133132935,0.12174594402313232,0.7154822945594788,0.5277230143547058,0.21692022681236267,0.605263352394104,0.6012533903121948,0.11233870685100555,0.7177445888519287,0.5316824913024902,0.21873247623443604,0.6074116230010986,0.5955050587654114,0.12650567293167114,0.7141517400741577,0.5328072905540466,0.22300902009010315,0.6102296710014343,0.5917200446128845,0.1277950555086136,0.7121720314025879,0.5319457650184631,0.21792933344841003,0.6774260997772217,0.59416264295578,-0.03888937830924988,0.7076113820075989,0.5642089247703552,0.03865834325551987,0.7180556654930115,0.6097917556762695,-0.02237938903272152,0.7617644667625427,0.6080508828163147,0.08539214730262756,0.7667649388313293,0.6292375326156616,-0.1762598603963852,0.8119869232177734,0.621161162853241,-0.08560516685247421,0.7753884792327881,0.6294267177581787,-0.19366773962974548,0.8175331354141235,0.6236678957939148,-0.1041058748960495,0.7831442952156067,0.6458415985107422,-0.21152791380882263,0.8353845477104187,0.6350190043449402,-0.13391457498073578,0.0
0.6273053884506226,0.4748152196407318,0.3231012225151062,0.6241425275802612,0.4703652262687683,0.3071773648262024,0.6227067708969116,0.4714694321155548,0.3071674406528473,0.6207547187805176,0.4740058183670044,0.30709993839263916,0.6275460124015808,0.46578702330589294,0.3136764168739319,0.6290041208267212,0.46394190192222595,0.3136816918849945,0.6304545998573303,0.4621523916721344,0.3136134147644043,0.6215963363647461,0.4763789772987366,0.23426386713981628,0.6360145807266235,0.46261197328567505,0.2636308968067169,0.628442645072937,0.48232126235961914,0.2980617582798004,0.6320880055427551,0.47711002826690674,0.3059024214744568,0.6215963363647461,0.5186696648597717,0.15437465906143188,0.666043221950531,0.4753899872303009,0.21081244945526123,0.6084707379341125,0.5685369372367859,0.19258743524551392,0.7063446044921875,0.5042900443077087,0.18147167563438416,0.607624351978302,0.5534334778785706,0.3065386414527893,0.7118591070175171,0.5102918148040771,0.15275035798549652,0.6038073301315308,0.5533936023712158,0.3134859800338745,0.7149225473403931,0.5089731812477112,0.15093733370304108,0.6070667505264282,0.5447322726249695,0.3172151744365692,0.7112255692481995,0.5096606016159058,0.15120121836662292,0.6098281741142273,0.5433361530303955,0.31128937005996704,0.709205150604248,0.5102400779724121,0.15254682302474976,0.686646580696106,0.5905874371528625,-0.02133597992360592,0.7038090825080872,0.5668749213218689,0.021333446726202965,0.7480889558792114,0.6001507639884949,-0.07466299831867218,0.7560329437255859,0.6067346334457397,-0.03144659474492073,0.7966058850288391,0.6282714009284973,-0.1379464566707611,0.8119865655899048,0.6211297512054443,-0.13645294308662415,0.8047965168952942,0.630275309085846,-0.1467587798833847,0.8182986378669739,0.6249082088470459,-0.14841610193252563,0.8098421096801758,0.6392514705657959,-0.17312189936637878,0.83551424741745,0.6240959763526917,-0.1858915090560913,0.0
0.6274443864822388,0.4685307443141937,0.32576289772987366,0.6241322159767151,0.46687838435173035,0.3096093535423279,0.622456967830658,0.4689989686012268,0.3095859885215759,0.6206455230712891,0.4712165296077728,0.3095220923423767,0.6277916431427002,0.4601391553878784,0.3135518729686737,0.6292731761932373,0.45832332968711853,0.3135703504085541,0.63072270154953,0.456490695476532,0.3135055601596832,0.6209590435028076,0.47516068816185,0.23153173923492432,0.6359326243400574,0.4589255750179291,0.24905875325202942,0.6280616521835327,0.4792008399963379,0.29870012402534485,0.63205486536026,0.4720616638660431,0.3033391237258911,0.6203707456588745,0.5186988115310669,0.14950241148471832,0.6659716963768005,0.47304579615592957,0.1982523798942566,0.6084049940109253,0.5723267197608948,0.19141778349876404,0.6993212103843689,0.4795919954776764,0.2198108732700348,0.6059526205062866,0.554437518119812,0.29608088731765747,0.7120617628097534,0.4859343469142914,0.2918018102645874,0.6021119952201843,0.5523731112480164,0.29929232597351074,0.7150071859359741,0.4830952286720276,0.30371665954589844,0.6056809425354004,0.5443902611732483,0.3048373758792877,0.711135745048523,0.483675092458725,0.30156210064888,0.6079680323600769,0.5442401170730591,0.30083563923835754,0.7090475559234619,0.4850309193134308,0.29335710406303406,0.686367392539978,0.5904865860939026,-0.018425708636641502,0.7039668560028076,0.5659666061401367,0.01831362023949623,0.7461994886398315,0.6012071371078491,-0.05122082680463791,0.7542122006416321,0.5939256548881531,0.030753538012504578,0.7899668216705322,0.6345899105072021,-0.07498573511838913,0.8062474131584167,0.62522292137146,-0.024065066128969193,0.7983313798904419,0.6414901614189148,-0.08036860823631287,0.8120306730270386,0.6356971859931946,-0.030641967430710793,0.8005277514457703,0.6408111453056335,-0.0928095281124115,0.8270298838615417,0.6259036660194397,-0.04856686294078827,0.0
0.6281036138534546,0.4698489010334015,0.2760673463344574,0.6247423887252808,0.4672671854496002,0.27910247445106506,0.6273909211158752,0.4687577486038208,0.279047429561615,0.6280533075332642,0.4690459072589874,0.27896422147750854,0.6241459846496582,0.4644773304462433,0.2802807092666626,0.6241562366485596,0.46495071053504944,0.2802760601043701,0.6270577907562256,0.467972069978714,0.2801588177680969,0.6327068209648132,0.47293373942375183,0.26923221349716187,0.6303584575653076,0.4749827980995178,0.27222028374671936,0.6289476752281189,0.47942501306533813,0.2743331789970398,0.628433108329773,0.47827062010765076,0.27513396739959717,0.6609550714492798,0.4977372884750366,0.19569796323776245,0.6401811838150024,0.5188332796096802,0.21998348832130432,0.6881274580955505,0.5211020708084106,0.0719059407711029,0.6410096287727356,0.565173864364624,0.12343935668468475,0.6636382937431335,0.5101892948150635,-0.04956740885972977,0.6366734504699707,0.565390408039093,-0.005268453620374203,0.6594541668891907,0.5100870728492737,-0.0759596973657608,0.635339081287384,0.5680715441703796,-0.022792261093854904,0.6547492146492004,0.5067384839057922,-0.0606440007686615,0.6351696848869324,0.5619474649429321,-0.01981252431869507,0.6558172702789307,0.5080880522727966,-0.047087229788303375,0.6362515091896057,0.5609248876571655,-0.008042923174798489,0.7075017690658569,0.5739686489105225,7.103451935108751e-05,0.6912399530410767,0.5891504287719727,-8.513043212587945e-06,0.7660218477249146,0.5830108523368835,-0.1952003538608551,0.7460345029830933,0.6058976054191589,-0.17158369719982147,0.8235739469528198,0.6103998422622681,-0.2192336618900299,0.8115332722663879,0.6213634014129639,-0.21385014057159424,0.8299832344055176,0.6205559968948364,-0.22431206703186035,0.8213129043579102,0.6296087503433228,-0.2182905375957489,0.8457646369934082,0.6129360198974609,-0.3097519278526306,0.8354706764221191,0.6135554909706116,-0.3033158779144287,0.0
0.6267415285110474,0.47011440992355347,0.21247348189353943,0.6247375011444092,0.46789637207984924,0.2063520848751068,0.6269679069519043,0.46892911195755005,0.2063329517841339,0.6269495487213135,0.4691911041736603,0.20628926157951355,0.6242677569389343,0.46592679619789124,0.21406574547290802,0.6243427991867065,0.46627262234687805,0.21404185891151428,0.6255320906639099,0.46802201867103577,0.21394316852092743,0.6307533979415894,0.4686024785041809,0.180013969540596,0.6297398805618286,0.4731096923351288,0.21306677162647247,0.6286996603012085,0.479751318693161,0.20334061980247498,0.6282690167427063,0.4788826107978821,0.21251723170280457,0.6458118557929993,0.5032170414924622,0.118593730032444,0.6453076601028442,0.5023171305656433,0.19842328131198883,0.655251145362854,0.5386909246444702,0.08053279668092728,0.6463120579719543,0.5458641648292542,0.14196836948394775,0.6403913497924805,0.5221296548843384,0.08123871684074402,0.6217714548110962,0.5483711361885071,0.07822619378566742,0.6355913877487183,0.5195398330688477,0.05196208879351616,0.6134731769561768,0.5622416734695435,0.07524057477712631,0.6364068984985352,0.5137354135513306,0.07258729636669159,0.614027738571167,0.5520711541175842,0.08234873414039612,0.6386733651161194,0.5155761241912842,0.0854945108294487,0.6179739832878113,0.5487476587295532,0.0789794996380806,0.699372410774231,0.5798569321632385,-0.009816886857151985,0.6948146224021912,0.5846720337867737,0.00956546701490879,0.7510970830917358,0.5897495150566101,-0.019199764356017113,0.7347503304481506,0.600138783454895,-0.025257155299186707,0.8215603828430176,0.6341983675956726,-0.0849505290389061,0.7891323566436768,0.6276633739471436,-0.0701717957854271,0.8174344897270203,0.6437860727310181,-0.09413010627031326,0.7956787347793579,0.6369950771331787,-0.07871587574481964,0.8299871683120728,0.6482825875282288,-0.12183908373117447,0.8145879507064819,0.6281639933586121,-0.11284150928258896,0.0
